,food,Caloric Value,Carbohydrates,Protein,Fat,Sugars,Fiber
1453,Jal jeera,30.24,6.7,0.44,0.26,5.71,0.95
1454,Gingo,48.02,12.42,0.14,0.06,12.08,0.17
1455,Mintade,40.32,10.59,0.03,0.02,10.47,0.03
1459,Vermicelli porridge (Semiya/Seviyan porridge),78.4,10.56,2.5,2.98,7.04,0.48
1460,Semolina upma (Suji/Rava upma),147.89,16.31,3.3,7.49,1.31,3.24
1461,Vermicelli upma (Semiya/Seviyan upma),149.11,16.88,3.11,7.45,1.4,3.21
1462,Rice upma,151.27,17.96,2.63,7.46,1.13,2.12
1463,Bread upma,129.51,12.6,2.8,7.75,1.56,1.96
1464,Vegetable upma,146.47,16.46,4.73,6.63,1.39,4.19
1465,Poha,294.53,35.05,6.09,14.14,0.87,3.72
1466,Vegetable poha,180.52,21.52,4.89,8.07,1.4,3.76
1467,Moong dal stuffed cheela/chilla (Moong dal ka cheela/chilla),154.89,19.42,6.97,5.11,1.11,4.25
1468,Paneer stuffed cheela/chilla,205.19,19.16,11.44,8.89,3.81,4.03
1469,Indian style egg bhujia (Anda bhujia (Indian style)),102.83,3.76,6.1,7.02,1.95,1.53
1470,French omelette/omlet,211.04,0.41,10.03,18.86,0.1,0.38
1471,Puffy omelette/omlet,188.15,0.08,8.82,16.84,0.08,0.0
1472,Orange omelette/omlet,194.66,1.68,8.93,16.84,1.68,0.0
1473,Cheese and mushroom omelette/omlet,205.63,1.68,9.69,17.82,1.07,0.93
1474,Spanish omelette/omlet,157.45,5.1,8.25,11.44,1.03,2.54
1478,Meat consomme (with mutton),29.76,0.51,14.86,13.68,0.24,0.71
1479,Consomme au julienne,27.76,1.49,12.49,10.66,0.83,1.38
1480,Consomme au vermicelli,29.94,1.3,15.23,12.98,0.27,0.81
1481,Green pea soup (Matar ka soup),39.81,3.63,11.06,12.9,0.87,2.49
1482,Spinach soup (Palak ka soup),32.59,3.03,10.54,14.26,0.29,1.98
1483,Mixed vegetable soup,35.71,2.95,8.22,11.66,1.64,1.64
1484,Cheese soup,41.13,1.87,12.39,17.07,0.84,1.8
1485,Mulligatawny soup,54.42,8.24,11.26,13.28,1.26,2.6
1489,Almond soup (Badam ka soup),78.65,3.68,10.13,13.8,1.94,0.91
1492,Chicken stew,127.55,4.44,7.19,8.91,1.43,1.82
1493,Veg paneer stew,145.55,10.22,6.98,8.41,4.85,3.08
1494,Onion-green chilli parantha/paratha (Pyaaz aur hari mirch ka parantha/paratha),191.27,26.37,4.37,7.27,2.71,5.16
1495,Methi parantha/paratha,148.36,22.19,4.27,4.34,2.44,5.09
1496,Bathua poori,598.79,13.85,2.35,59.14,0.41,1.87
1497,Gram flour poori (Besan poori),697.66,10.93,2.59,71.51,0.35,1.94
1498,Beetroot poori (Chukandar ki poori),527.66,12.29,1.91,52.18,0.54,1.4
1499,Peas poori (Matar ki poori),592.83,14.92,3.04,57.69,0.48,2.25
1500,Peas kachori (Matar kachori),584.68,13.25,3.21,57.51,0.5,2.03
1502,Bacon and mushroom pancake,157.67,8.47,6.82,10.6,1.23,1.59
1503,Cheese and tomato pancake,147.39,10.66,5.15,9.28,3.48,1.06
1504,Minced meat pancake (with chicken),116.04,8.18,12.01,10.48,1.29,0.7
1505,Eggplant/Brinjal rice (Vangi bhat),184.8,31.74,5.28,3.67,4.36,4.44
1506,Kashmiri 'tahar',98.21,19.11,1.95,1.37,0.17,0.98
1507,Cumin pulao (Jeera/Zeera pulao),135.24,23.61,2.47,3.2,0.64,1.4
1508,Peas pulao (Matar pulao),108.87,18.42,3.89,1.9,1.3,3.21
1509,Split bengal gram dal and vegetable pulao (Channa dal and vegetable pulao),116.53,19.72,3.6,2.3,1.59,3.16
1510,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),125.51,21.55,3.44,2.58,1.99,2.69
1511,Mutton pulao,130.77,11.26,6.52,10.78,1.0,1.65
1512,Chicken pulao,108.24,11.17,6.07,8.48,0.99,1.64
1513,Mexican rice,120.57,14.21,4.62,4.88,1.44,1.64
1514,Plain khitchdi (Plain khichri/khichdi),57.03,10.04,1.72,1.01,0.12,0.85
1515,Instant idli (with semolina),247.29,43.4,9.16,3.61,3.35,7.13
1516,Plain dosa,380.91,64.08,10.34,8.43,0.7,5.23
1517,Masala dosa mixed vegetable fillings,144.53,23.02,4.84,3.26,1.53,4.31
1518,Masala dosa paneer fillings,243.12,29.76,10.31,8.84,4.81,3.11
1519,Uttapam,255.95,36.28,6.18,9.03,1.5,4.4
1520,Appam,267.7,13.28,3.12,22.63,4.16,6.19
1521,Beans and macaroni,136.08,14.24,4.58,7.01,1.68,2.05
1522,Spaghetti bolognese,97.43,10.04,9.35,9.51,1.41,1.08
1523,Meat and macaroni casserole,161.55,16.12,9.15,10.17,1.0,1.19
1524,Spaghetti with meat balls and tomato sauce,158.13,10.46,5.61,10.64,1.87,1.11
1525,Spaghetti with paneer balls and tomato sauce,158.54,12.72,3.95,10.44,3.03,1.25
1526,Lasagne with meat sauce,63.38,5.38,2.9,3.43,1.04,0.47
1527,Lasagne with vegetables,49.23,5.9,1.71,2.16,1.37,0.66
1529,Sour lentils (Khatti dal),34.79,6.04,2.22,0.12,1.25,1.22
1530,Urad special dehusked,69.43,8.86,3.14,2.17,1.32,2.5
1531,Arhar with spinach (Arhar dal aur palak),52.84,4.77,2.05,2.76,0.23,1.3
1532,Moong dal with vadi,24.08,1.0,0.4,2.05,0.45,0.39
1533,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),26.74,3.37,1.13,0.88,0.83,1.6
1534,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),24.41,2.85,1.11,0.87,0.44,1.54
1535,Green gram whole with baghar (Sabut moong dal with tadka),63.43,6.8,3.23,2.48,0.15,3.02
1536,Urad sabut special,79.39,5.03,2.33,5.46,0.86,2.15
1537,Kabuli channa curry,68.57,7.63,2.92,3.06,1.24,1.12
1538,Besan gatte curry,189.38,16.26,7.75,10.72,4.5,3.25
1539,Dry masala chops,135.07,3.3,9.08,9.54,2.27,0.86
1540,Mutton korma,115.64,2.53,7.09,8.54,1.64,0.78
1541,Shahi keema kofta curry,418.13,1.73,4.14,43.83,0.78,0.91
1542,Minced meat ball curry,109.79,2.86,6.82,7.85,1.27,1.49
1543,Boti kebab,132.86,3.06,9.22,9.27,2.09,0.76
1544,Mutton seekh kebab,133.94,3.11,11.25,8.43,1.4,1.88
1545,Indian lamb and egg curry (Nargisi kofta),335.75,2.07,3.84,34.7,0.75,0.6
1546,Soya chunks sweet and sour (Nutrinugget sweet and sour),500.94,3.27,2.85,55.99,1.1,0.86
1547,Soya chunks korma (Nutrinugget korma),131.43,7.67,3.86,9.5,4.66,2.57
1548,Mushroom matar,70.77,5.33,2.79,4.11,1.39,3.13
1549,Soya chunks and peas (Nutrinugget matar),82.62,5.82,3.03,5.11,1.64,2.86
1550,Vegetable yakhni,406.06,1.94,1.18,43.8,1.44,0.61
1551,Spinach mushroom (Palak mushroom),47.63,2.95,1.94,2.96,1.0,2.27
1552,Vegetarian nargisi kofta curry,332.15,6.58,2.29,32.94,1.65,0.86
1553,Roast chicken,199.9,0.1,20.49,13.06,0.05,0.03
1554,Shahi chicken masala,163.7,4.07,9.82,12.02,2.86,0.96
1555,Tomato chicken,111.68,2.13,10.57,6.71,0.93,1.42
1556,Creamy chicken,152.87,3.13,13.52,9.57,2.11,0.69
1557,Broccoli chicken ala king,119.56,5.34,7.97,7.57,2.49,1.92
1558,Ginger chicken,129.17,5.6,8.24,8.24,1.95,1.21
1559,Chicken sweet and sour,445.09,2.67,6.92,47.59,0.89,0.58
1560,Chicken korma,147.96,5.43,9.83,9.67,3.32,1.82
1561,Bengal fish curry (Bengali machli curry),109.43,4.42,7.26,7.03,2.39,1.93
1562,Fish finger,542.9,4.47,5.66,55.82,0.17,0.34
1563,Fish in coconut milk (Nariyal ke doodh ke saath machli),86.21,2.73,8.66,4.43,1.55,1.52
1564,Prawn curry (with coconut) (Jhinga curry),109.55,3.1,8.54,6.93,2.03,1.56
1565,Baked stuffed fish,121.96,2.12,16.14,5.43,0.35,0.38
1566,Fish pie,120.9,7.74,9.25,5.77,1.13,0.76
1567,Crispy baked fish,138.4,9.59,10.95,6.41,1.53,1.21
1568,Fish souffle,139.71,5.14,10.51,8.55,2.09,0.19
1569,Potato curry (Aloo ki sabzi),89.56,10.42,1.52,4.47,1.58,2.42
1570,Egg curry (Anda curry),117.52,4.03,5.38,8.81,1.9,2.09
1571,Vegetable curry with coconut ,83.07,7.19,2.77,4.66,1.41,3.35
1572,Curd with potatoes (Dahi aloo),59.9,7.15,1.56,2.72,1.82,1.19
1573,Potato kofta curry (Aloo kofta curry),455.4,2.78,0.56,49.08,0.63,0.56
1574,Yam kofta curry (Zimikand/Suran kofta curry),322.88,3.75,0.71,33.84,0.63,1.04
1575,Jackfruit kofta curry (Kathal ka kofta curry),321.08,3.17,0.8,33.83,2.4,0.96
1576,Spinach and potato (Palak aloo),57.17,5.91,1.63,2.82,0.93,2.04
1577,Mooli bhujia,91.2,4.74,1.69,7.25,1.07,2.36
1578,Bathua bhujia,90.9,3.63,2.26,7.29,1.08,3.8
1579,Cabbage rolls (dry) ((Pattagobhi rolls) (dry)),142.48,6.09,8.21,9.36,1.26,1.84
1580,Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),124.63,7.03,5.76,8.17,3.81,2.35
1581,Dry arbi (Sookhi arbi),134.95,11.11,2.12,8.97,1.55,2.47
1582,Masala arbi,185.38,16.16,3.01,11.9,0.81,3.1
1583,Peas brinjal bhartha (Matar baingan bhartha),84.55,5.02,2.05,6.05,1.57,3.63
1584,Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),110.81,4.5,1.83,9.27,1.42,3.57
1585,Crispy okra/Crispy lady's fingers (Karare bhindi),657.76,4.35,1.91,70.4,0.26,1.75
1586,Beans foogath,105.06,3.26,2.03,9.22,1.7,4.15
1587,Stuffed bittergourd (wet) (Bharwa karele),162.36,4.68,1.36,15.24,1.95,2.86
1588,Jackfruit/Kathal (dry),488.97,4.56,0.93,51.78,3.55,1.33
1590,"Cauliflower, pea and potato bhujia (Phoolgobhi, matar aur aloo bhujia)",95.67,8.23,2.75,5.54,1.47,3.26
1591,Vegetable jalfrezi,68.48,5.43,1.4,4.38,1.79,2.97
1592,Vegetables stir fry ,30.78,3.19,1.04,1.47,0.86,1.37
1593,Broccoli delight,40.7,2.34,2.49,2.48,1.08,2.83
1594,Dhansak (vegetarian),82.8,7.28,3.32,4.18,0.91,4.17
1595,Cauliflower basket,90.95,3.97,5.21,5.88,1.47,2.4
1596,Stuffed bottle gourd (Stuffed ghiya/lauki),93.19,4.36,5.84,5.8,1.52,1.18
1597,Ducheese potato,140.54,10.94,3.6,9.01,0.29,1.29
1598,Roast potatoes ,87.32,14.52,1.53,2.35,0.33,1.71
1599,Stuffed baked potatoes ,100.2,11.03,3.82,4.39,0.4,1.31
1600,Potato nests,111.62,11.05,5.71,4.77,1.41,2.49
1601,Parsley potato,119.51,13.81,1.49,6.28,0.34,1.59
1602,Creamed spinach and mushroom,419.62,3.17,2.28,44.14,1.17,1.02
1603,Fricassee of Mushroom,106.66,8.13,3.65,6.63,2.51,1.23
1604,Cauliflower au gratin,145.9,9.13,4.45,10.2,3.01,1.44
1605,Vegetable and cheese pie,126.88,8.76,4.03,8.28,2.69,1.91
1606,Spinach souffle ,150.18,6.27,7.36,10.52,0.89,1.44
1607,Beetroot and egg salad (Chukandar aur ande ka salad),84.92,3.4,3.36,6.45,1.97,0.55
1609,Tossed green salad,49.88,3.82,1.33,3.24,1.9,1.33
1610,Spring basket salad,160.46,11.61,3.36,11.3,1.46,3.09
1611,Cucumber and yogurt salad (Kheere aur dahi ka salad),36.13,4.72,2.09,0.93,2.28,1.66
1612,Chicken and tomato towers,100.55,2.36,6.9,6.99,1.21,1.14
1613,Jellied sunshine fruit salad,48.86,4.21,5.85,0.85,2.86,1.8
1614,Tomato aspic,50.37,5.02,6.87,0.26,3.21,1.58
1615,Frozen frosty fruit salad (Phalon ka salaad),103.51,15.61,1.68,4.17,14.38,0.26
1616,French dressing,733.77,3.68,0.32,79.65,3.01,0.22
1618,Curd dressing ,78.8,8.03,5.59,2.9,7.57,0.22
1619,Carrot raita (Gajar ka raita),64.78,7.19,4.14,2.19,5.99,1.69
1620,Pumpkin raita (Kaddu ka raita),55.6,6.02,3.74,1.88,5.48,1.04
1621,Mint and peanut raita (Pudinay aur moongfali ka raita),112.05,7.31,7.05,6.19,6.17,1.79
1622,Spinach raita (Palak ka raita),52.75,5.06,3.95,1.86,3.97,1.39
1623,Bathua raita,54.4,5.31,4.13,1.76,4.11,2.19
1624,Pineapple raita (Ananas ka raita),67.74,8.62,3.9,2.02,8.12,1.39
1625,Banana raita (Kele ka raita),89.03,13.51,4.13,2.07,10.11,1.0
1626,Mango raita (Aam ka raita),67.37,8.23,3.9,2.14,7.87,0.89
1627,Guava raita (Amarood ka raita),64.36,7.27,4.19,2.07,6.71,3.0
1628,Grapes raita (Angoor ka raita),72.59,9.66,3.98,2.07,8.51,0.71
1629,Bottle gourd kheer (Ghiya/Lauki kheer),84.07,10.0,2.7,3.86,9.63,0.55
1630,Pumpkin kheer (Kaddu ki kheer),86.35,10.44,2.76,3.86,10.12,0.63
1631,Apple kheer (Seb ki kheer),81.3,11.34,2.14,3.18,10.71,0.51
1632,Caramel custard (baked),122.7,14.95,5.11,5.01,14.92,0.0
1638,Pear chocholate sunday,183.49,15.02,2.08,13.11,14.41,0.07
1642,Crunchy butterscotch,277.32,19.92,3.11,20.99,17.73,0.47
1645,Grape and orange whip,57.39,6.72,1.41,2.62,5.66,0.97
1648,Fruit delight,107.09,9.11,2.09,7.09,9.03,0.09
1650,Cold lemon souffle,169.87,15.62,5.89,9.78,13.88,0.0
1651,Cold orange souffle,173.19,16.27,5.94,9.82,14.42,0.11
1652,Cold pineapple souffle,181.22,16.85,6.23,10.39,14.99,0.0
1653,Cold vanilla souffle,179.54,16.29,6.22,10.32,14.49,0.0
1655,Stewed fruit (with pear),74.32,18.22,0.25,0.32,17.67,2.84
1656,Apricot fool,240.79,33.64,1.54,11.35,21.29,1.0
1657,Pavlova,200.6,21.84,1.84,12.29,20.37,0.06
1658,Apple crumb pudding,220.85,35.17,1.54,8.87,27.69,1.33
1660,Hot lemon souffle,155.25,16.31,5.29,7.93,12.07,0.14
1661,Gulab jamun with milk powder,471.15,28.24,0.85,40.15,27.04,0.05
1662,Chum chum,130.05,28.27,1.52,1.92,27.84,0.02
1663,Dil bahar,130.05,28.27,1.52,1.92,27.84,0.02
1664,Rasbhari,130.05,28.27,1.52,1.92,27.84,0.02
1665,Rajbogh,133.7,28.16,1.71,2.28,27.66,0.11
1666,Rasgulla,118.64,25.79,1.38,1.75,25.4,0.01
1667,Rasmalai,135.55,29.17,1.61,2.11,28.71,0.07
1668,Khoa coconut burfi,411.45,36.55,9.98,26.01,35.6,4.07
1669,Danedar burfi,102.68,12.33,3.24,4.72,11.98,0.09
1670,Semolina burfi (Suji/Rava burfi),348.67,47.1,3.47,16.86,28.67,2.8
1671,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),186.18,17.02,1.75,12.66,16.11,4.29
1672,Khoa ladoo,396.02,34.43,12.21,24.09,33.37,3.08
1673,Wheat and gram flour ladoo (Atta besan ladoo),501.7,50.5,9.38,29.86,18.46,6.01
1674,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),441.84,48.02,5.44,25.45,19.79,4.27
1675,Sesame chickpeas brittle (Til aur channe ki chikki),282.74,50.49,8.5,4.66,36.48,5.54
1676,Murmura chikki,253.82,59.59,2.12,0.32,48.27,0.37
1677,Masala onion pakora/pakoda (Pyaaz ke pakode),551.64,6.48,2.05,57.61,1.58,1.44
1678,Masala green chilli pakora/pakoda (Hari mirch kay pakode),668.76,5.55,2.22,71.01,0.27,1.34
1679,Chicken pakora/pakoda,590.09,4.55,6.03,60.98,0.22,0.96
1680,Fish pakora/pakoda,577.03,4.55,5.97,59.52,0.22,0.96
1681,Paneer cutlet,672.2,7.62,4.59,69.38,2.52,0.39
1682,Sago cutlet/vadas (Sabudana cutlet/vadas),558.76,11.23,0.56,56.97,0.1,0.54
1683,Poshtik cutlet,496.45,7.39,2.0,50.94,0.32,1.35
1684,Egg cutlet (Anda cutlet),575.02,5.77,2.45,60.25,0.2,0.58
1685,Minced meat cutlet,531.86,5.61,5.1,54.47,0.31,0.4
1686,Vegetable samosa,443.11,13.22,2.21,42.22,0.74,1.52
1687,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),745.5,9.7,4.39,76.32,0.16,2.27
1688,Masala urad dal vada,703.78,9.93,4.32,71.62,0.7,2.71
1689,Khaman (dhokla),54.73,5.36,1.92,2.8,1.36,1.49
1690,Instant dhokla,207.11,24.11,7.66,9.37,6.86,3.57
1691,Tomato ginger chutney (Tamatar adarak ki chutney),44.66,9.11,1.05,0.32,6.31,2.14
1692,Mint tomato chutney (Pudinay aur tamatar ki chutney),43.65,8.22,1.53,0.36,5.48,2.63
1693,Coriander chutney (Hare dhaniye ki chutney),42.86,8.16,1.38,0.37,5.5,2.47
1694,Gooseberry chutney (Amla chutney),43.02,8.83,1.44,0.62,0.06,4.58
1695,Walnut chutney (Akhrot ki chutney),370.43,8.91,9.44,33.46,4.4,3.04
1696,Saunth/Sonth chutney with ginger,84.22,20.62,0.28,0.11,19.04,0.31
1697,Gun powder chutney,312.34,47.65,21.55,2.67,1.16,13.95
1698,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,346.36,36.72,12.88,15.88,10.41,13.16
1699,Curd mint dip ,76.13,9.11,4.82,2.44,7.83,0.77
1700,Curd vegetable dip,56.21,6.04,3.88,1.94,5.42,0.63
1702,Tomato and cucumber sandwich (Tamatar aur kheere ka sandwich),150.68,20.51,4.03,6.31,1.79,2.1
1703,Tomato sandwich (grilled),189.92,21.29,6.26,9.39,2.58,1.91
1704,French sandwich (toasted),186.75,14.82,6.82,11.51,1.82,1.37
1705,Peanut butter cucumber sandwich,243.33,29.76,9.04,10.56,2.91,3.35
1706,Mint and peanut sandwich,273.59,31.83,7.18,13.88,2.78,3.67
1707,Spicy chutney sandwich,249.58,34.03,8.74,9.58,3.96,3.73
1708,Chicken walnut sandwich (Chicken aur akhrot ke sandwich),285.78,22.62,12.58,16.77,1.77,1.53
1709,Rolled sandwich,293.07,34.69,6.45,15.29,2.7,2.07
1710,Ribbon sandwich,239.26,24.76,6.26,13.37,4.66,2.92
1711,Checker board sandwich,348.37,25.94,7.37,24.65,2.9,2.22
1712,Submarine sandwich,216.92,13.6,6.09,15.32,2.5,1.24
1713,Cheese open sandwich,274.07,28.42,9.84,14.24,3.24,1.74
1714,Sunset and sunrise open sandwich,241.31,18.89,8.58,15.14,1.95,1.39
1715,Danish luncheon sandwich,193.82,17.77,9.03,10.1,1.13,1.52
1716,Chicken and corn open sandwich,188.16,19.21,8.63,8.83,2.48,1.67
1719,Lemon curd filling,225.62,26.41,3.43,12.58,26.13,0.0
1720,Jam filling,184.62,46.15,0.0,0.0,41.54,0.0
1723,Orange gateau,178.05,27.01,4.78,6.02,18.33,0.68
1724,Black forest gateau,217.82,30.57,5.94,8.58,21.97,0.28
1731,Butter icing,500.72,71.64,0.19,25.37,71.64,0.0
1744,Cherry and walnut cookies,422.6,59.35,5.63,18.75,30.37,1.3
1745,Cheese straws,382.0,30.61,9.83,24.28,1.79,1.29
1748,Fruit flan,261.35,34.71,3.3,12.48,9.52,0.71
1750,Fruit puree tart,286.5,30.42,3.35,16.83,9.79,1.31
1751,Apple banana pie,243.99,32.12,3.13,11.39,12.96,1.89
1752,Lemon chiffon pie,259.31,27.63,4.88,14.52,11.39,0.66
1753,Orange chiffon pie,207.57,23.14,3.89,11.16,10.46,0.7
1755,Savoury puffs,190.79,10.8,9.51,15.24,4.51,0.33
1756,Choux swans,216.34,14.92,4.35,15.6,6.13,0.35
1757,Potato aigrettes,530.03,8.01,2.35,54.24,0.73,0.45
1759,Savoury cheese horns,295.15,21.38,5.66,20.71,2.74,0.73
1760,Paneer patties,338.58,22.79,7.6,23.96,4.04,1.18
1761,Vegetable patties ,261.92,20.98,4.01,17.74,1.49,2.62
1762,Pearl millet infant food (Bajra shishu aahaar),362.44,62.1,11.98,6.62,26.06,7.84
1763,Sajina,345.26,66.87,10.81,3.03,25.89,7.62
1764,Cereal mix ,120.81,21.84,3.32,2.02,10.68,2.03
1765,Pulse mix,83.29,16.0,3.16,0.54,6.59,2.25
1766,Shishu ahar,93.37,17.42,2.61,1.43,6.61,1.02
1767,Cereal pulse mix with amylase rice flour,151.57,27.8,4.27,2.74,8.84,3.47
1768,Banana groundnut paste/puree,213.19,36.15,4.27,5.45,31.67,1.7
1769,Rice dal porridge (Chawal dal ki khichdi/khichri),383.33,65.04,10.8,8.33,26.54,4.51
1770,Lentils and semolina porridge (Dal suji porridge/daliya),117.29,23.19,3.26,1.06,13.84,1.44
1771,Spinach khichri (Palak khichri/khichdi),102.18,17.35,3.43,1.91,0.21,1.56
1772,Vegetable mix,174.21,36.02,4.7,0.94,27.36,1.93
1773,Lentils and wheat porridge (Dal wheat porridge/daliya ),52.54,8.36,2.71,0.94,0.92,1.28
1774,Maize porridge,89.57,15.64,2.14,1.89,7.69,1.68
1775,Spinach peanut burfi (Palak aur mungfali ki burfi),105.37,13.59,3.36,4.39,11.5,2.07
1776,Split bengal gram burfi/fudge (Channa dal burfi),287.36,54.63,4.65,7.09,43.38,2.06
1777,Chickpea flour cookies (Sweet besan rounds/cookies),207.01,39.64,4.29,3.42,30.66,2.56
1778,Pearl millet mathri (Bajra mathri),785.08,7.42,1.82,83.12,0.16,1.36
1780,Fermented bengal gram vada (Khameerikrit/Ufna hua channa dal ka vada),657.57,8.68,4.05,67.19,0.35,2.65
1781,Poshtik namak paras,613.39,19.52,6.49,56.58,0.87,4.55
1782,Soya chikki,423.7,62.89,7.18,15.51,45.47,3.55
1783,Besan bathua chilla/cheela,373.82,40.65,11.48,18.57,1.45,7.79
1784,Wheat flour and nuts ladoos (Atta nuts ladoos),391.9,44.31,9.46,19.19,15.94,7.3
1785,Gram flour and semolina dhokla (Besan suji dhokla),198.91,25.92,8.52,7.1,2.58,4.59
1786,Atta dal burfi ,298.8,40.64,6.66,12.47,21.08,4.08
1787,Soya roti,283.96,40.03,9.18,9.23,1.58,8.71
1788,Poshtik khichdi/khichri,93.37,15.64,3.04,1.88,0.26,2.0
1789,Namkeen daliya,295.11,49.32,8.29,7.99,0.82,8.57
1790,Sprouts upma ,316.25,44.96,9.5,10.44,1.67,7.16
1791,Semolina idli (Suji/Rava idli),206.39,33.67,9.34,3.47,3.42,5.85
1792,Poshtik chilla/cheela,159.53,27.47,4.85,3.04,1.22,4.91
1793,Stuffed bittergourd (dry) (Bharwa karela),217.65,2.49,1.29,22.38,0.07,3.0
1795,Creamed spinach,96.91,4.44,5.18,6.39,1.59,1.33
1799,Woodapple juice (Bel ka sharbat),34.18,6.51,0.63,0.7,5.75,1.03
1800,Sattu drink,23.38,5.16,0.56,0.14,3.96,0.4
1801,Apple and honey sorbet (Seb aur shehad ka sharbat),121.3,30.74,0.15,0.29,29.18,1.13
1802,Thandai,101.18,9.13,3.59,5.89,8.21,0.8
1803,Cucumber sharbat (Kheere ka sharbat),27.28,6.64,0.26,0.06,5.46,0.78
1804,Apple oats chia seed smoothie,85.64,13.07,3.49,2.48,5.76,1.44
1805,Nannari sharbat,88.79,23.62,0.01,0.01,23.58,0.0
1806,Semolina milk drink (Thari kanji),44.16,6.93,0.98,1.36,3.88,0.72
1807,Saffron milk (Kesariya doodh),102.18,12.64,3.17,4.57,12.5,0.14
1808,Black rice kheer (Chak-hao kheer),147.94,22.93,4.37,4.91,12.57,0.76
1809,Coconut kheer (Nariyal ki kheer),162.61,14.42,3.4,10.55,13.73,1.53
1810,Apple sago payasam (Seb aur sabudana ki kheer),136.5,14.4,3.13,7.66,10.63,0.38
1811,Kesari bath,244.57,31.38,2.4,12.59,20.16,1.65
1812,Putharekulu,318.3,59.61,3.66,7.55,23.86,1.75
1813,Mango malpua,334.64,12.84,1.65,30.67,4.96,2.08
1814,Mango vanilla custard,147.63,18.41,3.43,7.04,14.62,0.99
1815,Kiwi granola pudding,280.99,32.33,5.6,15.36,15.08,3.71
1816,Oats burfi,425.19,62.47,8.89,17.27,32.93,4.96
1817,Lotus seed halwa (Kamal gattay ka halwa),370.55,39.56,7.79,20.69,9.8,0.42
1818,Amaranth ladoo (Rajgira ladoo),454.15,51.33,10.12,22.7,19.92,5.11
1819,Chhena poda,344.57,33.64,13.68,17.94,30.65,1.4
1820,Sweet couscous dessert,196.2,29.69,3.81,7.69,15.89,2.18
1821,Sweetened yogurt (Shrikhand),107.18,16.02,5.27,2.89,15.81,0.08
1822,Thickened sweetened milk (Rabri),102.79,10.55,3.52,5.35,10.09,0.19
1823,Gram flour halwa (Besan halwa),276.79,25.78,5.88,17.3,15.83,1.82
1824,Prawn sandwich,169.65,11.89,10.36,9.27,1.21,1.55
1825,Watercress sandwich,229.42,28.03,5.17,11.47,1.81,2.26
1826,Fish sandwich ,150.2,10.09,4.72,10.37,1.04,1.23
1827,Kidney bean sandwich with cottage cheese,176.64,18.86,9.85,6.84,3.69,3.66
1830,Lemon cookies,394.48,42.19,5.63,23.02,23.47,0.78
1832,Raspberry shortbread cookies,441.12,61.25,3.0,21.25,40.86,0.75
1833,Pumpkin cookies ,218.4,44.69,2.51,3.93,31.62,1.06
1834,Greenpea cookies,159.42,23.07,6.53,4.24,14.45,5.32
1835,Sunflower cookies,520.62,40.06,9.49,36.28,24.28,3.95
1836,Cardamom cookies (Elaichi cookies),400.49,53.99,5.1,19.12,38.99,2.79
1837,Hazelnut cookies,493.32,39.44,6.25,34.97,22.01,2.45
1838,Milk cookies,459.43,48.43,10.49,24.96,22.06,0.99
1839,Cranberry cookies,272.48,36.39,3.92,12.66,19.96,1.13
1842,Peach blueberry preserves,177.38,45.76,0.53,0.2,45.33,1.14
1843,Pear preserves (Naashpati ka murabba),101.24,25.67,0.25,0.19,25.19,3.06
1844,Starfruit preserves ,128.93,33.62,0.24,0.12,33.47,0.78
1845,Gooseberry pickle (Amla ka achaar),278.58,7.61,1.55,27.61,0.36,3.7
1846,Lotus stem pickle (Kamal kakdi ka achar),102.69,20.07,1.44,1.6,2.53,8.58
1847,Date pickle (Khajoor ka achaar),182.29,34.66,1.68,4.21,30.47,5.2
1848,Garlic pickle (Lahasun ka achar),413.62,9.75,3.72,39.88,2.32,5.13
1849,Fermented bamboo shoot pickle (Mesu pickle),59.83,1.73,1.58,5.59,0.29,2.24
1850,Sweet peach pickle (Aadoo ka achaar),144.64,37.01,0.46,0.2,36.46,1.32
1853,Green tomato pickle (Haray tamatar ka achaar),193.26,2.87,1.23,19.67,0.77,1.74
1855,Coconut pickle (Nariyal ka aachar),517.26,11.53,3.02,51.71,8.98,6.35
1856,Potato pickle (Aloo ka achaar),369.14,7.87,2.07,36.46,0.82,2.21
1858,Afghani chicken,151.51,1.95,15.66,9.07,0.83,0.31
1859,Fish orly,563.7,4.27,5.87,58.18,0.24,0.33
1860,Hariyali Fish Tikka,150.24,2.21,14.01,9.41,0.83,0.99
1861,Chicken manchurian,142.34,6.06,9.53,11.96,0.9,0.41
1862,Handi chicken,166.02,1.49,12.32,12.46,0.75,0.67
1863,Lemon chicken,169.79,0.55,20.2,9.66,0.16,0.16
1864,Lemon butter fish,160.25,0.75,16.38,10.26,0.23,0.36
1865,Baked eggs in tomato sauce,80.05,3.78,4.92,5.22,2.03,0.01
